,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,date,defensive_rebounds,game_score,location,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,opponent,outcome,personal_fouls,plus_minus,points_scored,seconds_played,steals,team,turnovers,name,slug,season_end_year
117,1,10,1,3,0,2016-01-31,0,6.5,Location.HOME,5,1,2,0,Team.CHARLOTTE_HORNETS,Outcome.LOSS,3,-10,13,1793,0,Team.LOS_ANGELES_LAKERS,1,Jordan Clarkson,clarkjo01,2016
118,2,13,2,2,0,2016-02-02,3,12.2,Location.HOME,8,0,0,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1,-2,16,2095,2,Team.LOS_ANGELES_LAKERS,1,Jordan Clarkson,clarkjo01,2016
119,2,14,0,3,0,2016-02-04,3,9.5,Location.AWAY,8,0,2,2,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,4,17,18,2084,0,Team.LOS_ANGELES_LAKERS,4,Jordan Clarkson,clarkjo01,2016
120,4,14,2,2,0,2016-02-06,4,19.0,Location.AWAY,9,2,1,2,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,3,2,21,2161,1,Team.LOS_ANGELES_LAKERS,1,Jordan Clarkson,clarkjo01,2016
121,2,12,2,2,0,2016-02-08,2,4.5,Location.AWAY,4,2,0,1,Team.INDIANA_PACERS,Outcome.LOSS,6,-3,10,1974,2,Team.LOS_ANGELES_LAKERS,1,Jordan Clarkson,clarkjo01,2016
122,7,15,3,5,0,2016-02-10,5,20.4,Location.AWAY,8,3,3,1,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1,-11,22,2147,1,Team.LOS_ANGELES_LAKERS,2,Jordan Clarkson,clarkjo01,2016
123,6,11,4,5,0,2016-02-19,1,19.4,Location.HOME,6,4,4,2,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,3,-7,20,2069,2,Team.LOS_ANGELES_LAKERS,2,Jordan Clarkson,clarkjo01,2016
124,4,16,6,5,0,2016-02-21,5,16.3,Location.AWAY,7,4,2,4,Team.CHICAGO_BULLS,Outcome.LOSS,4,-4,20,2213,1,Team.LOS_ANGELES_LAKERS,1,Jordan Clarkson,clarkjo01,2016
125,3,10,1,6,0,2016-02-22,2,11.6,Location.AWAY,5,1,4,1,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2,-14,15,1472,2,Team.LOS_ANGELES_LAKERS,3,Jordan Clarkson,clarkjo01,2016
126,3,18,3,11,0,2016-02-24,5,20.1,Location.AWAY,10,2,6,1,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,3,-17,28,2431,0,Team.LOS_ANGELES_LAKERS,2,Jordan Clarkson,clarkjo01,2016
127,2,16,0,7,0,2016-02-26,2,1.4,Location.HOME,4,0,0,0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,0,-23,8,1722,1,Team.LOS_ANGELES_LAKERS,0,Jordan Clarkson,clarkjo01,2016
128,7,15,4,5,0,2016-03-01,5,14.3,Location.HOME,6,3,1,2,Team.BROOKLYN_NETS,Outcome.WIN,0,-2,16,2059,0,Team.LOS_ANGELES_LAKERS,1,Jordan Clarkson,clarkjo01,2016
129,0,13,2,8,0,2016-03-02,1,6.8,Location.AWAY,4,2,3,2,Team.DENVER_NUGGETS,Outcome.LOSS,1,-3,13,1350,1,Team.LOS_ANGELES_LAKERS,1,Jordan Clarkson,clarkjo01,2016
130,0,21,1,7,0,2016-03-06,2,14.7,Location.HOME,10,1,4,2,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,4,11,25,2226,2,Team.LOS_ANGELES_LAKERS,2,Jordan Clarkson,clarkjo01,2016
131,3,17,1,12,0,2016-03-08,5,17.1,Location.HOME,9,1,5,0,Team.ORLANDO_MAGIC,Outcome.WIN,3,15,24,2181,0,Team.LOS_ANGELES_LAKERS,1,Jordan Clarkson,clarkjo01,2016
132,1,12,1,6,0,2016-03-10,1,0.4,Location.HOME,2,1,0,0,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,0,-17,5,2064,2,Team.LOS_ANGELES_LAKERS,0,Jordan Clarkson,clarkjo01,2016
133,2,16,0,3,0,2016-03-13,1,7.1,Location.HOME,6,0,0,2,Team.NEW_YORK_KNICKS,Outcome.LOSS,3,-8,12,1327,3,Team.LOS_ANGELES_LAKERS,1,Jordan Clarkson,clarkjo01,2016
134,1,16,0,8,0,2016-03-15,1,2.4,Location.HOME,5,0,2,0,Team.SACRAMENTO_KINGS,Outcome.LOSS,1,-16,12,1584,1,Team.LOS_ANGELES_LAKERS,2,Jordan Clarkson,clarkjo01,2016
135,2,13,3,5,0,2016-03-18,0,0.8,Location.HOME,2,3,1,1,Team.PHOENIX_SUNS,Outcome.LOSS,0,-14,8,1495,0,Team.LOS_ANGELES_LAKERS,1,Jordan Clarkson,clarkjo01,2016
136,1,13,4,3,0,2016-03-22,3,17.3,Location.HOME,8,4,2,2,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2,14,22,1978,2,Team.LOS_ANGELES_LAKERS,3,Jordan Clarkson,clarkjo01,2016
137,2,14,2,5,0,2016-03-23,1,5.0,Location.AWAY,5,2,1,1,Team.PHOENIX_SUNS,Outcome.LOSS,4,-14,13,1810,0,Team.LOS_ANGELES_LAKERS,1,Jordan Clarkson,clarkjo01,2016
138,1,16,0,7,0,2016-03-25,4,13.7,Location.HOME,8,0,4,0,Team.DENVER_NUGGETS,Outcome.LOSS,3,-17,20,2101,1,Team.LOS_ANGELES_LAKERS,0,Jordan Clarkson,clarkjo01,2016
139,3,7,0,4,0,2016-03-27,4,-2.3,Location.HOME,1,0,0,1,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2,-10,2,1813,0,Team.LOS_ANGELES_LAKERS,3,Jordan Clarkson,clarkjo01,2016
140,2,18,2,4,0,2016-03-28,8,5.4,Location.AWAY,5,1,1,0,Team.UTAH_JAZZ,Outcome.LOSS,1,-36,12,2041,2,Team.LOS_ANGELES_LAKERS,1,Jordan Clarkson,clarkjo01,2016
141,1,19,8,6,0,2016-03-30,4,19.8,Location.HOME,9,6,2,2,Team.MIAMI_HEAT,Outcome.WIN,0,-5,26,2163,1,Team.LOS_ANGELES_LAKERS,0,Jordan Clarkson,clarkjo01,2016
142,1,16,4,5,0,2016-04-03,2,10.6,Location.HOME,6,3,2,3,Team.BOSTON_CELTICS,Outcome.LOSS,4,-6,17,2189,3,Team.LOS_ANGELES_LAKERS,2,Jordan Clarkson,clarkjo01,2016
143,1,13,0,6,0,2016-04-05,1,3.7,Location.AWAY,4,0,2,0,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,2,-27,10,1830,2,Team.LOS_ANGELES_LAKERS,1,Jordan Clarkson,clarkjo01,2016
144,2,15,2,7,0,2016-04-06,2,6.3,Location.HOME,5,2,1,0,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,3,-2,13,1926,2,Team.LOS_ANGELES_LAKERS,1,Jordan Clarkson,clarkjo01,2016
145,0,15,2,8,0,2016-04-08,2,18.2,Location.AWAY,10,1,5,1,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,3,-5,26,2045,1,Team.LOS_ANGELES_LAKERS,2,Jordan Clarkson,clarkjo01,2016
146,4,17,0,8,0,2016-04-10,6,15.7,Location.AWAY,9,0,3,2,Team.HOUSTON_ROCKETS,Outcome.LOSS,0,-24,21,2154,0,Team.LOS_ANGELES_LAKERS,3,Jordan Clarkson,clarkjo01,2016
147,4,14,6,9,0,2016-04-11,1,2.0,Location.AWAY,2,6,1,1,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2,-22,11,2080,0,Team.LOS_ANGELES_LAKERS,3,Jordan Clarkson,clarkjo01,2016
148,1,10,0,1,0,2016-04-13,5,10.6,Location.HOME,6,0,0,2,Team.UTAH_JAZZ,Outcome.WIN,1,9,12,2047,1,Team.LOS_ANGELES_LAKERS,1,Jordan Clarkson,clarkjo01,2016
149,2,12,6,7,0,2015-12-01,2,3.0,Location.HOME,3,3,2,0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,4,-10,11,1363,0,Team.NEW_ORLEANS_PELICANS,0,Norris Cole,coleno01,2016
150,3,10,1,5,0,2015-12-02,3,-2.8,Location.AWAY,2,1,0,0,Team.HOUSTON_ROCKETS,Outcome.LOSS,4,0,5,1457,0,Team.NEW_ORLEANS_PELICANS,3,Norris Cole,coleno01,2016
151,2,7,0,1,0,2015-12-04,0,0.9,Location.HOME,2,0,0,0,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1,3,4,940,0,Team.NEW_ORLEANS_PELICANS,0,Norris Cole,coleno01,2016
152,1,15,0,4,1,2015-12-07,1,-1.1,Location.HOME,4,0,0,1,Team.BOSTON_CELTICS,Outcome.LOSS,4,-3,8,1712,2,Team.NEW_ORLEANS_PELICANS,3,Norris Cole,coleno01,2016
153,2,5,2,2,0,2015-12-11,1,1.4,Location.HOME,2,1,0,0,Team.WASHINGTON_WIZARDS,Outcome.WIN,3,-6,5,1251,0,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
154,6,9,0,0,0,2015-12-12,6,10.7,Location.AWAY,5,0,0,0,Team.CHICAGO_BULLS,Outcome.LOSS,0,-2,10,1240,0,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
155,2,6,0,3,0,2015-12-14,2,4.2,Location.AWAY,2,0,2,0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1,-4,6,922,0,Team.NEW_ORLEANS_PELICANS,0,Norris Cole,coleno01,2016
156,1,7,0,2,0,2015-12-16,3,3.1,Location.AWAY,3,0,1,0,Team.UTAH_JAZZ,Outcome.WIN,2,3,7,1077,1,Team.NEW_ORLEANS_PELICANS,2,Norris Cole,coleno01,2016
157,1,6,0,3,0,2015-12-18,2,-0.5,Location.AWAY,2,0,0,0,Team.PHOENIX_SUNS,Outcome.LOSS,1,-11,4,1442,0,Team.NEW_ORLEANS_PELICANS,2,Norris Cole,coleno01,2016
158,1,6,4,0,0,2015-12-20,0,6.9,Location.AWAY,3,4,0,0,Team.DENVER_NUGGETS,Outcome.WIN,2,-11,10,1216,0,Team.NEW_ORLEANS_PELICANS,0,Norris Cole,coleno01,2016
159,1,7,4,2,1,2015-12-23,5,2.4,Location.HOME,2,2,0,0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,4,8,6,1125,1,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
160,1,10,0,2,0,2015-12-25,2,5.4,Location.AWAY,4,0,0,1,Team.MIAMI_HEAT,Outcome.LOSS,3,-2,8,1862,3,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
161,0,6,0,2,0,2015-12-26,1,1.1,Location.HOME,2,0,1,0,Team.HOUSTON_ROCKETS,Outcome.WIN,2,-5,5,967,1,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
162,3,14,0,2,0,2015-12-28,7,11.9,Location.AWAY,8,0,1,1,Team.ORLANDO_MAGIC,Outcome.LOSS,1,-6,17,1800,1,Team.NEW_ORLEANS_PELICANS,4,Norris Cole,coleno01,2016
163,4,13,2,4,0,2015-12-31,4,11.2,Location.HOME,6,1,2,1,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1,-6,15,2069,1,Team.NEW_ORLEANS_PELICANS,2,Norris Cole,coleno01,2016
164,4,16,2,2,0,2016-01-02,11,11.8,Location.AWAY,7,2,0,1,Team.DALLAS_MAVERICKS,Outcome.WIN,4,7,16,2280,4,Team.NEW_ORLEANS_PELICANS,5,Norris Cole,coleno01,2016
165,0,6,2,1,0,2016-01-06,3,0.6,Location.HOME,1,2,0,1,Team.DALLAS_MAVERICKS,Outcome.LOSS,3,-18,4,1655,0,Team.NEW_ORLEANS_PELICANS,0,Norris Cole,coleno01,2016
166,1,9,2,2,0,2016-01-08,1,-0.1,Location.HOME,1,2,0,0,Team.INDIANA_PACERS,Outcome.LOSS,3,-6,4,1367,2,Team.NEW_ORLEANS_PELICANS,0,Norris Cole,coleno01,2016
167,1,8,0,2,0,2016-01-10,2,1.1,Location.AWAY,3,0,0,0,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,2,-1,6,887,0,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
168,4,13,0,1,1,2016-01-12,3,7.1,Location.AWAY,5,0,1,0,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,3,-9,11,1944,0,Team.NEW_ORLEANS_PELICANS,0,Norris Cole,coleno01,2016
169,2,16,0,4,0,2016-01-13,2,11.0,Location.AWAY,8,0,2,0,Team.SACRAMENTO_KINGS,Outcome.WIN,0,-14,18,1589,0,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
170,4,4,0,1,1,2016-01-15,1,4.4,Location.HOME,1,0,0,0,Team.CHARLOTTE_HORNETS,Outcome.WIN,0,5,2,980,1,Team.NEW_ORLEANS_PELICANS,0,Norris Cole,coleno01,2016
171,4,12,0,3,0,2016-01-18,1,4.7,Location.AWAY,5,0,0,0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,0,-2,10,1824,2,Team.NEW_ORLEANS_PELICANS,4,Norris Cole,coleno01,2016
172,2,6,1,1,0,2016-01-19,5,4.1,Location.HOME,3,1,0,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2,20,7,1382,0,Team.NEW_ORLEANS_PELICANS,2,Norris Cole,coleno01,2016
173,7,11,2,0,0,2016-01-21,8,11.0,Location.HOME,5,2,0,0,Team.DETROIT_PISTONS,Outcome.WIN,4,7,12,1867,0,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
174,3,10,0,5,0,2016-01-23,3,7.8,Location.HOME,4,0,3,0,Team.MILWAUKEE_BUCKS,Outcome.WIN,2,7,11,1616,1,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
175,4,11,2,4,0,2016-01-25,4,3.3,Location.HOME,4,0,2,0,Team.HOUSTON_ROCKETS,Outcome.LOSS,2,-6,10,2070,0,Team.NEW_ORLEANS_PELICANS,3,Norris Cole,coleno01,2016
176,10,19,0,3,0,2016-01-28,7,13.2,Location.HOME,8,0,1,0,Team.SACRAMENTO_KINGS,Outcome.WIN,2,11,17,2268,1,Team.NEW_ORLEANS_PELICANS,3,Norris Cole,coleno01,2016
177,5,14,0,2,0,2016-01-30,2,4.5,Location.HOME,6,0,0,0,Team.BROOKLYN_NETS,Outcome.WIN,3,-6,12,1810,0,Team.NEW_ORLEANS_PELICANS,3,Norris Cole,coleno01,2016
178,6,15,2,3,0,2016-02-01,2,20.4,Location.HOME,9,2,3,1,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,3,-9,23,2250,1,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
179,9,17,0,1,0,2016-02-03,4,10.2,Location.AWAY,7,0,0,0,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,3,-8,14,2035,1,Team.NEW_ORLEANS_PELICANS,2,Norris Cole,coleno01,2016
180,2,10,0,1,0,2016-02-04,0,-3.4,Location.HOME,1,0,0,0,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,3,-15,2,781,2,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
181,5,19,4,4,0,2016-02-06,2,16.0,Location.AWAY,10,4,2,0,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2,-6,26,2065,1,Team.NEW_ORLEANS_PELICANS,5,Norris Cole,coleno01,2016
182,6,9,2,1,0,2016-02-08,3,8.2,Location.AWAY,4,2,0,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,3,8,10,1900,0,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
183,4,10,2,1,0,2016-02-10,2,9.0,Location.HOME,4,2,1,0,Team.UTAH_JAZZ,Outcome.WIN,0,-7,11,1417,2,Team.NEW_ORLEANS_PELICANS,2,Norris Cole,coleno01,2016
184,6,13,4,3,0,2016-02-11,5,12.2,Location.AWAY,5,4,1,0,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1,-10,15,1641,0,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
185,4,8,4,0,0,2016-02-19,3,6.7,Location.HOME,5,2,0,0,Team.PHILADELPHIA_76ERS,Outcome.WIN,4,4,12,1644,0,Team.NEW_ORLEANS_PELICANS,3,Norris Cole,coleno01,2016
186,3,5,2,1,0,2016-02-21,2,0.4,Location.AWAY,2,1,0,0,Team.DETROIT_PISTONS,Outcome.WIN,3,2,5,1263,0,Team.NEW_ORLEANS_PELICANS,3,Norris Cole,coleno01,2016
187,2,10,2,2,0,2016-02-23,2,5.8,Location.AWAY,3,2,1,0,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1,-14,9,1073,1,Team.NEW_ORLEANS_PELICANS,0,Norris Cole,coleno01,2016
188,8,14,5,3,0,2016-02-25,5,16.2,Location.HOME,7,5,2,1,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,4,-3,21,2086,0,Team.NEW_ORLEANS_PELICANS,4,Norris Cole,coleno01,2016
189,7,9,0,2,0,2016-02-27,4,7.5,Location.HOME,3,0,1,1,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,3,-1,7,1747,1,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
190,8,16,1,3,1,2016-03-02,4,20.9,Location.AWAY,9,1,2,0,Team.HOUSTON_ROCKETS,Outcome.LOSS,0,-2,21,2159,1,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
191,5,13,0,3,0,2016-03-03,3,6.5,Location.HOME,5,0,1,0,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2,15,11,1759,2,Team.NEW_ORLEANS_PELICANS,3,Norris Cole,coleno01,2016
192,5,9,0,0,0,2016-03-05,2,3.4,Location.HOME,3,0,0,0,Team.UTAH_JAZZ,Outcome.LOSS,4,-3,6,1713,1,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
193,6,19,7,4,0,2016-03-07,6,20.0,Location.HOME,8,6,1,1,Team.SACRAMENTO_KINGS,Outcome.WIN,3,5,23,2384,3,Team.NEW_ORLEANS_PELICANS,1,Norris Cole,coleno01,2016
194,6,12,5,4,0,2015-10-28,0,9.1,Location.HOME,5,2,1,1,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,3,1,13,1822,1,Team.SACRAMENTO_KINGS,1,Darren Collison,collida01,2016
195,3,13,0,3,0,2015-10-30,1,10.1,Location.HOME,7,0,0,0,Team.LOS_ANGELES_LAKERS,Outcome.WIN,0,-4,14,1430,1,Team.SACRAMENTO_KINGS,1,Darren Collison,collida01,2016
196,6,16,2,2,0,2015-10-31,2,8.1,Location.AWAY,6,2,1,1,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,4,-4,15,2100,0,Team.SACRAMENTO_KINGS,2,Darren Collison,collida01,2016
197,1,10,8,4,0,2015-11-03,1,12.8,Location.HOME,4,7,3,0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1,-9,18,1845,1,Team.SACRAMENTO_KINGS,1,Darren Collison,collida01,2016
198,6,10,2,0,0,2015-11-04,1,7.7,Location.AWAY,6,1,0,0,Team.PHOENIX_SUNS,Outcome.LOSS,2,-10,13,1943,0,Team.SACRAMENTO_KINGS,4,Darren Collison,collida01,2016
199,9,16,6,6,0,2015-11-06,0,18.1,Location.HOME,7,5,3,0,Team.HOUSTON_ROCKETS,Outcome.LOSS,1,17,22,1880,2,Team.SACRAMENTO_KINGS,3,Darren Collison,collida01,2016
200,5,9,0,3,0,2015-11-18,2,4.4,Location.AWAY,3,0,1,0,Team.ATLANTA_HAWKS,Outcome.LOSS,4,0,7,1664,2,Team.SACRAMENTO_KINGS,2,Darren Collison,collida01,2016
201,1,7,1,0,0,2015-11-19,0,6.4,Location.AWAY,4,1,0,0,Team.MIAMI_HEAT,Outcome.LOSS,0,-15,9,1243,0,Team.SACRAMENTO_KINGS,0,Darren Collison,collida01,2016
202,1,11,4,3,0,2015-11-21,2,2.4,Location.AWAY,2,4,1,0,Team.ORLANDO_MAGIC,Outcome.WIN,0,-9,9,2143,3,Team.SACRAMENTO_KINGS,4,Darren Collison,collida01,2016
203,4,11,1,3,0,2015-11-23,3,2.4,Location.AWAY,3,1,0,0,Team.CHARLOTTE_HORNETS,Outcome.LOSS,2,-10,7,1748,0,Team.SACRAMENTO_KINGS,1,Darren Collison,collida01,2016
204,3,10,7,4,0,2015-11-25,1,13.9,Location.AWAY,5,6,2,1,Team.MILWAUKEE_BUCKS,Outcome.WIN,2,11,18,1564,0,Team.SACRAMENTO_KINGS,1,Darren Collison,collida01,2016
205,3,9,0,4,0,2015-11-27,1,4.9,Location.HOME,4,0,2,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2,-17,10,1394,1,Team.SACRAMENTO_KINGS,3,Darren Collison,collida01,2016
206,3,13,1,3,0,2015-11-28,2,8.6,Location.AWAY,5,1,0,2,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1,-19,11,1619,3,Team.SACRAMENTO_KINGS,2,Darren Collison,collida01,2016
207,3,8,6,5,0,2015-11-30,4,12.8,Location.HOME,4,6,1,1,Team.DALLAS_MAVERICKS,Outcome.WIN,3,8,15,1673,0,Team.SACRAMENTO_KINGS,1,Darren Collison,collida01,2016
208,5,8,6,2,1,2015-12-03,1,10.1,Location.HOME,3,6,0,0,Team.BOSTON_CELTICS,Outcome.LOSS,0,-8,12,1586,0,Team.SACRAMENTO_KINGS,2,Darren Collison,collida01,2016
209,6,13,0,6,0,2015-12-05,1,16.4,Location.AWAY,7,0,4,0,Team.HOUSTON_ROCKETS,Outcome.LOSS,2,-2,18,1300,1,Team.SACRAMENTO_KINGS,0,Darren Collison,collida01,2016
210,5,10,6,4,0,2015-12-06,1,14.3,Location.AWAY,4,6,2,1,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2,9,16,1995,2,Team.SACRAMENTO_KINGS,2,Darren Collison,collida01,2016
211,1,8,0,3,0,2015-12-08,0,0.9,Location.HOME,3,0,0,0,Team.UTAH_JAZZ,Outcome.WIN,1,-5,6,1496,0,Team.SACRAMENTO_KINGS,1,Darren Collison,collida01,2016
212,3,12,2,2,0,2015-12-10,1,10.8,Location.HOME,7,2,0,0,Team.NEW_YORK_KNICKS,Outcome.WIN,0,-6,16,1495,0,Team.SACRAMENTO_KINGS,2,Darren Collison,collida01,2016
213,13,9,1,1,0,2015-12-15,7,13.1,Location.HOME,6,1,1,0,Team.HOUSTON_ROCKETS,Outcome.WIN,3,17,14,2458,1,Team.SACRAMENTO_KINGS,8,Darren Collison,collida01,2016
214,1,10,3,5,0,2015-12-18,0,9.1,Location.AWAY,6,1,2,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,3,9,15,1608,0,Team.SACRAMENTO_KINGS,0,Darren Collison,collida01,2016
215,2,7,2,2,0,2015-12-20,1,7.4,Location.AWAY,4,2,1,0,Team.TORONTO_RAPTORS,Outcome.WIN,5,-11,11,1584,1,Team.SACRAMENTO_KINGS,1,Darren Collison,collida01,2016
216,8,8,5,3,0,2015-12-21,1,12.7,Location.AWAY,4,4,1,2,Team.WASHINGTON_WIZARDS,Outcome.LOSS,3,-4,13,1853,0,Team.SACRAMENTO_KINGS,2,Darren Collison,collida01,2016
217,5,17,0,5,0,2015-12-23,4,20.8,Location.AWAY,11,0,2,0,Team.INDIANA_PACERS,Outcome.WIN,1,12,24,2112,1,Team.SACRAMENTO_KINGS,1,Darren Collison,collida01,2016
218,2,9,4,3,0,2015-12-27,1,7.1,Location.HOME,3,4,0,1,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,3,-11,10,1698,3,Team.SACRAMENTO_KINGS,2,Darren Collison,collida01,2016
219,11,16,2,3,0,2015-12-28,5,13.7,Location.AWAY,5,2,1,1,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,0,-12,13,1997,2,Team.SACRAMENTO_KINGS,2,Darren Collison,collida01,2016
220,4,11,2,3,0,2015-12-30,4,10.6,Location.HOME,5,2,1,1,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1,6,13,1722,1,Team.SACRAMENTO_KINGS,2,Darren Collison,collida01,2016
221,6,10,6,4,0,2016-01-02,2,18.2,Location.HOME,7,5,2,0,Team.PHOENIX_SUNS,Outcome.WIN,5,26,21,1736,0,Team.SACRAMENTO_KINGS,1,Darren Collison,collida01,2016
222,4,14,1,3,0,2016-01-04,0,6.4,Location.AWAY,6,1,1,0,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,0,23,14,1773,0,Team.SACRAMENTO_KINGS,3,Darren Collison,collida01,2016
223,12,14,3,4,0,2016-01-05,4,14.4,Location.AWAY,6,2,0,0,Team.DALLAS_MAVERICKS,Outcome.LOSS,1,-4,14,2821,2,Team.SACRAMENTO_KINGS,3,Darren Collison,collida01,2016
224,2,3,0,1,0,2016-01-07,2,0.3,Location.HOME,1,0,1,0,Team.LOS_ANGELES_LAKERS,Outcome.WIN,0,-3,3,1073,0,Team.SACRAMENTO_KINGS,3,Darren Collison,collida01,2016
225,6,10,5,2,0,2016-01-09,2,15.4,Location.HOME,5,5,1,0,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1,-3,16,1889,1,Team.SACRAMENTO_KINGS,1,Darren Collison,collida01,2016
226,4,9,2,4,0,2016-01-13,2,5.8,Location.HOME,4,1,1,1,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,3,-9,10,1722,1,Team.SACRAMENTO_KINGS,3,Darren Collison,collida01,2016
227,1,5,2,1,0,2016-01-14,2,-0.8,Location.AWAY,1,0,1,0,Team.UTAH_JAZZ,Outcome.WIN,3,-3,3,1416,1,Team.SACRAMENTO_KINGS,1,Darren Collison,collida01,2016
228,5,9,6,3,0,2016-01-16,4,15.8,Location.AWAY,5,5,2,0,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,3,3,17,1860,1,Team.SACRAMENTO_KINGS,1,Darren Collison,collida01,2016
229,0,5,4,2,0,2016-01-20,2,6.5,Location.AWAY,3,3,1,0,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1,1,10,1276,0,Team.SACRAMENTO_KINGS,1,Darren Collison,collida01,2016
230,0,5,2,0,0,2016-01-21,0,-0.9,Location.HOME,1,1,0,0,Team.ATLANTA_HAWKS,Outcome.WIN,1,-14,3,979,1,Team.SACRAMENTO_KINGS,1,Darren Collison,collida01,2016
231,1,10,1,2,0,2016-01-23,1,6.9,Location.HOME,4,1,2,1,Team.INDIANA_PACERS,Outcome.WIN,1,6,11,1483,1,Team.SACRAMENTO_KINGS,1,Darren Collison,collida01,2016
232,6,12,4,4,0,2016-01-25,2,12.5,Location.HOME,5,4,1,1,Team.CHARLOTTE_HORNETS,Outcome.LOSS,4,1,15,2330,2,Team.SACRAMENTO_KINGS,2,Darren Collison,collida01,2016
233,1,4,2,1,0,2016-01-26,2,2.5,Location.AWAY,2,1,1,0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1,-13,6,1251,1,Team.SACRAMENTO_KINGS,3,Darren Collison,collida01,2016
234,3,10,0,2,0,2016-01-28,1,5.2,Location.AWAY,4,0,0,0,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,2,6,8,1535,1,Team.SACRAMENTO_KINGS,0,Darren Collison,collida01,2016
235,2,14,6,3,0,2016-01-30,1,13.4,Location.AWAY,7,5,1,1,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,4,10,20,1678,2,Team.SACRAMENTO_KINGS,2,Darren Collison,collida01,2016
