Unnamed: 0,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,date,defensive_rebounds,game_score,location,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,opponent,outcome,personal_fouls,plus_minus,points_scored,seconds_played,steals,team,turnovers,name,slug,season_end_year,starter,salary
1089,0,5,0,0,0,2014-11-28,0,3.2,Location.AWAY,3,0,0,3,Team.DETROIT_PISTONS,Outcome.WIN,4,-12,6,641,1,Team.MILWAUKEE_BUCKS,2,Larry Sanders,sandela01,2015,1.0,4100
1090,1,3,8,0,3,2014-11-29,5,11.0,Location.HOME,3,5,0,0,Team.HOUSTON_ROCKETS,Outcome.LOSS,3,-4,11,1424,0,Team.MILWAUKEE_BUCKS,1,Larry Sanders,sandela01,2015,1.0,4300
1091,2,6,2,0,0,2014-12-02,2,5.0,Location.AWAY,2,2,0,2,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,5,-4,6,1351,1,Team.MILWAUKEE_BUCKS,0,Larry Sanders,sandela01,2015,1.0,4900
1092,0,6,2,0,1,2014-12-03,2,2.2,Location.HOME,3,0,0,1,Team.DALLAS_MAVERICKS,Outcome.LOSS,5,-11,6,1319,0,Team.MILWAUKEE_BUCKS,0,Larry Sanders,sandela01,2015,1.0,4900
1093,0,7,0,0,0,2014-12-05,3,3.5,Location.HOME,3,0,0,3,Team.MIAMI_HEAT,Outcome.WIN,2,15,6,1069,0,Team.MILWAUKEE_BUCKS,1,Larry Sanders,sandela01,2015,0.0,5000
1094,1,7,0,0,2,2014-12-07,6,12.3,Location.AWAY,5,0,0,3,Team.DALLAS_MAVERICKS,Outcome.LOSS,2,-20,10,1650,1,Team.MILWAUKEE_BUCKS,1,Larry Sanders,sandela01,2015,1.0,4800
1095,0,7,2,0,0,2014-12-09,1,4.3,Location.AWAY,2,2,0,1,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,4,-12,6,763,3,Team.MILWAUKEE_BUCKS,0,Larry Sanders,sandela01,2015,1.0,4800
1096,1,9,2,0,2,2014-12-13,5,15.9,Location.HOME,7,1,0,4,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,4,15,15,1678,0,Team.MILWAUKEE_BUCKS,0,Larry Sanders,sandela01,2015,1.0,4500
1097,0,2,0,0,0,2014-12-15,1,-1.7,Location.AWAY,0,0,0,0,Team.PHOENIX_SUNS,Outcome.WIN,4,-10,0,787,1,Team.MILWAUKEE_BUCKS,0,Larry Sanders,sandela01,2015,1.0,4900
1098,0,4,3,0,0,2014-12-17,3,7.0,Location.AWAY,4,1,0,1,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,4,-5,9,1256,1,Team.MILWAUKEE_BUCKS,1,Larry Sanders,sandela01,2015,1.0,4700
1099,3,6,2,0,1,2014-12-20,5,11.7,Location.AWAY,5,0,0,2,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,5,1,10,1558,1,Team.MILWAUKEE_BUCKS,0,Larry Sanders,sandela01,2015,1.0,4000
1100,3,6,6,0,2,2014-12-23,5,2.5,Location.HOME,1,3,0,3,Team.CHARLOTTE_HORNETS,Outcome.LOSS,4,2,5,1636,0,Team.MILWAUKEE_BUCKS,3,Larry Sanders,sandela01,2015,1.0,4000
1101,0,0,2,0,0,2014-10-29,1,-0.3,Location.AWAY,0,1,0,0,Team.TORONTO_RAPTORS,Outcome.LOSS,3,-6,1,217,0,Team.ATLANTA_HAWKS,0,Dennis Schröder,schrode01,2015,-1.0,-1
1102,1,6,0,3,0,2014-11-05,1,7.7,Location.AWAY,4,0,1,1,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1,4,9,491,0,Team.ATLANTA_HAWKS,0,Dennis Schröder,schrode01,2015,-1.0,-1
1103,1,4,4,0,0,2014-11-07,1,11.0,Location.AWAY,3,4,0,0,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1,-11,10,832,2,Team.ATLANTA_HAWKS,0,Dennis Schröder,schrode01,2015,-1.0,-1
1104,2,5,4,0,0,2014-11-08,1,14.0,Location.HOME,4,3,0,0,Team.NEW_YORK_KNICKS,Outcome.WIN,1,4,11,1222,5,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1105,4,8,6,1,0,2014-11-10,3,11.4,Location.AWAY,4,6,0,1,Team.NEW_YORK_KNICKS,Outcome.WIN,0,12,14,1675,1,Team.ATLANTA_HAWKS,4,Dennis Schröder,schrode01,2015,-1.0,-1
1106,3,4,2,0,0,2014-11-12,0,1.7,Location.HOME,2,1,0,0,Team.UTAH_JAZZ,Outcome.WIN,0,-10,5,1087,0,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1107,6,10,2,3,0,2014-11-14,2,11.4,Location.HOME,4,2,0,0,Team.MIAMI_HEAT,Outcome.WIN,0,4,10,1509,2,Team.ATLANTA_HAWKS,0,Dennis Schröder,schrode01,2015,-1.0,-1
1108,4,5,2,2,0,2014-11-15,3,4.6,Location.AWAY,2,2,0,0,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1,-23,6,889,0,Team.ATLANTA_HAWKS,2,Dennis Schröder,schrode01,2015,-1.0,-1
1109,4,3,2,0,0,2014-11-18,3,4.0,Location.HOME,2,1,0,0,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,0,-1,5,1044,0,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1110,2,9,0,2,0,2014-11-21,1,0.6,Location.HOME,3,0,0,0,Team.DETROIT_PISTONS,Outcome.WIN,0,-16,6,848,0,Team.ATLANTA_HAWKS,2,Dennis Schröder,schrode01,2015,-1.0,-1
1111,3,6,0,3,0,2014-11-25,0,4.4,Location.AWAY,2,0,0,1,Team.WASHINGTON_WIZARDS,Outcome.WIN,0,8,4,1008,2,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1112,6,6,2,1,0,2014-11-26,1,13.3,Location.HOME,5,2,1,0,Team.TORONTO_RAPTORS,Outcome.LOSS,5,-12,13,955,0,Team.ATLANTA_HAWKS,0,Dennis Schröder,schrode01,2015,-1.0,-1
1113,2,9,2,1,0,2014-11-28,2,4.1,Location.HOME,5,1,0,0,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,3,-3,11,1031,0,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1114,1,8,2,2,0,2014-11-29,1,8.6,Location.HOME,4,2,2,0,Team.CHARLOTTE_HORNETS,Outcome.WIN,1,10,12,1021,0,Team.ATLANTA_HAWKS,0,Dennis Schröder,schrode01,2015,-1.0,-1
1115,4,12,5,2,0,2014-12-02,3,8.5,Location.HOME,6,3,0,0,Team.BOSTON_CELTICS,Outcome.WIN,1,4,15,1368,0,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1116,3,9,2,3,0,2014-12-03,1,14.1,Location.AWAY,6,2,2,0,Team.MIAMI_HEAT,Outcome.WIN,1,9,16,1346,1,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1117,5,9,3,2,0,2014-12-05,1,15.3,Location.AWAY,5,2,1,0,Team.BROOKLYN_NETS,Outcome.WIN,2,20,13,1064,4,Team.ATLANTA_HAWKS,0,Dennis Schröder,schrode01,2015,-1.0,-1
1118,3,7,2,1,0,2014-12-07,2,4.9,Location.HOME,2,2,1,1,Team.DENVER_NUGGETS,Outcome.WIN,1,7,7,1075,1,Team.ATLANTA_HAWKS,2,Dennis Schröder,schrode01,2015,-1.0,-1
1119,1,4,0,0,0,2014-12-08,2,1.2,Location.AWAY,3,0,0,1,Team.INDIANA_PACERS,Outcome.WIN,3,0,6,817,0,Team.ATLANTA_HAWKS,4,Dennis Schröder,schrode01,2015,-1.0,-1
1120,3,9,2,2,0,2014-12-10,4,6.0,Location.HOME,2,1,0,0,Team.PHILADELPHIA_76ERS,Outcome.WIN,1,11,5,1255,4,Team.ATLANTA_HAWKS,0,Dennis Schröder,schrode01,2015,-1.0,-1
1121,5,7,4,1,0,2014-12-12,4,4.4,Location.HOME,1,3,0,0,Team.ORLANDO_MAGIC,Outcome.WIN,1,12,5,1113,2,Team.ATLANTA_HAWKS,2,Dennis Schröder,schrode01,2015,-1.0,-1
1122,3,13,2,3,0,2014-12-13,3,2.4,Location.AWAY,4,2,0,1,Team.ORLANDO_MAGIC,Outcome.LOSS,2,0,10,1090,0,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1123,2,6,0,1,0,2014-12-15,1,1.9,Location.HOME,2,0,0,0,Team.CHICAGO_BULLS,Outcome.WIN,1,-7,4,799,0,Team.ATLANTA_HAWKS,0,Dennis Schröder,schrode01,2015,-1.0,-1
1124,10,6,2,1,0,2014-12-17,2,13.6,Location.AWAY,4,2,0,0,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1,4,10,1326,0,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1125,6,9,2,1,0,2014-12-20,6,3.3,Location.AWAY,3,2,0,0,Team.HOUSTON_ROCKETS,Outcome.WIN,4,1,8,1826,0,Team.ATLANTA_HAWKS,4,Dennis Schröder,schrode01,2015,-1.0,-1
1126,6,15,8,1,0,2014-12-22,2,13.4,Location.AWAY,9,4,0,1,Team.DALLAS_MAVERICKS,Outcome.WIN,4,10,22,1884,1,Team.ATLANTA_HAWKS,5,Dennis Schröder,schrode01,2015,-1.0,-1
1127,4,8,2,0,0,2014-12-23,2,-1.0,Location.HOME,2,1,0,0,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,3,-18,5,1431,1,Team.ATLANTA_HAWKS,4,Dennis Schröder,schrode01,2015,-1.0,-1
1128,2,9,2,3,0,2014-12-26,1,-6.2,Location.HOME,1,1,0,0,Team.MILWAUKEE_BUCKS,Outcome.LOSS,4,-21,3,1168,0,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1129,0,3,0,1,0,2014-12-27,0,-2.4,Location.AWAY,0,0,0,1,Team.MILWAUKEE_BUCKS,Outcome.WIN,0,-4,0,388,0,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1130,3,7,1,0,0,2014-12-30,2,7.4,Location.HOME,5,1,0,0,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1,2,11,920,1,Team.ATLANTA_HAWKS,4,Dennis Schröder,schrode01,2015,-1.0,-1
1131,2,2,0,0,0,2015-01-02,1,-0.8,Location.AWAY,0,0,0,1,Team.UTAH_JAZZ,Outcome.WIN,2,-18,0,739,0,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1132,2,5,1,0,0,2015-01-03,0,2.7,Location.AWAY,2,1,0,0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,0,-2,5,764,1,Team.ATLANTA_HAWKS,2,Dennis Schröder,schrode01,2015,-1.0,-1
1133,2,9,0,3,0,2015-01-05,1,4.1,Location.AWAY,3,0,1,1,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,3,-4,7,934,2,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1134,2,4,4,1,0,2015-01-07,0,2.5,Location.HOME,1,2,0,1,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1,1,4,825,3,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1135,2,5,2,1,0,2015-01-09,1,5.2,Location.AWAY,3,2,0,0,Team.DETROIT_PISTONS,Outcome.WIN,3,4,8,796,0,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1136,4,14,0,3,0,2015-01-11,3,3.7,Location.HOME,4,0,2,0,Team.WASHINGTON_WIZARDS,Outcome.WIN,2,18,10,1215,1,Team.ATLANTA_HAWKS,2,Dennis Schröder,schrode01,2015,-1.0,-1
1137,6,10,2,3,0,2015-01-13,1,8.3,Location.AWAY,5,1,2,0,Team.PHILADELPHIA_76ERS,Outcome.WIN,2,19,13,1516,1,Team.ATLANTA_HAWKS,4,Dennis Schröder,schrode01,2015,-1.0,-1
1138,2,6,0,2,0,2015-01-14,1,1.3,Location.AWAY,2,0,0,0,Team.BOSTON_CELTICS,Outcome.WIN,0,-12,4,985,0,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1139,4,6,1,0,0,2015-01-16,0,8.2,Location.AWAY,4,1,0,0,Team.TORONTO_RAPTORS,Outcome.WIN,0,-1,9,1099,0,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1140,6,5,2,0,0,2015-01-19,3,5.6,Location.HOME,1,2,0,0,Team.DETROIT_PISTONS,Outcome.WIN,1,-2,4,1068,0,Team.ATLANTA_HAWKS,0,Dennis Schröder,schrode01,2015,-1.0,-1
1141,4,4,0,1,1,2015-01-21,3,5.6,Location.HOME,2,0,1,0,Team.INDIANA_PACERS,Outcome.WIN,2,-1,5,937,0,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1142,5,11,4,5,0,2015-01-23,4,10.2,Location.HOME,4,4,1,0,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,1,5,13,1073,0,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1143,4,9,1,1,0,2015-01-25,0,9.1,Location.HOME,5,1,0,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1,10,11,984,0,Team.ATLANTA_HAWKS,0,Dennis Schröder,schrode01,2015,-1.0,-1
1144,2,8,2,1,0,2015-01-28,2,9.0,Location.HOME,5,2,1,0,Team.BROOKLYN_NETS,Outcome.WIN,1,8,13,1051,0,Team.ATLANTA_HAWKS,2,Dennis Schröder,schrode01,2015,-1.0,-1
1145,7,8,0,0,0,2015-01-30,0,4.3,Location.HOME,3,0,0,0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,3,-2,6,1456,2,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1146,6,11,2,3,0,2015-01-31,4,12.2,Location.HOME,6,1,2,1,Team.PHILADELPHIA_76ERS,Outcome.WIN,3,7,15,1666,1,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1147,5,13,2,2,0,2015-02-02,1,7.0,Location.AWAY,4,2,0,1,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,0,-5,10,1127,0,Team.ATLANTA_HAWKS,0,Dennis Schröder,schrode01,2015,-1.0,-1
1148,4,8,3,0,0,2015-02-04,3,7.1,Location.HOME,4,2,0,0,Team.WASHINGTON_WIZARDS,Outcome.WIN,3,12,10,1103,0,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1149,7,9,0,1,0,2015-02-06,0,8.4,Location.HOME,4,0,1,0,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,2,7,9,1054,1,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1150,3,9,1,3,0,2015-02-08,1,7.3,Location.AWAY,4,1,2,0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1,-6,11,885,0,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1151,2,8,2,1,0,2015-02-09,1,4.1,Location.AWAY,3,2,0,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,3,-13,8,1191,1,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1152,2,6,2,1,0,2015-02-11,2,3.6,Location.AWAY,3,2,0,0,Team.BOSTON_CELTICS,Outcome.LOSS,1,-7,8,1045,0,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1153,4,6,0,3,0,2015-02-20,2,5.7,Location.HOME,3,0,2,1,Team.TORONTO_RAPTORS,Outcome.LOSS,1,-12,8,1314,0,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1154,9,10,5,4,0,2015-02-22,2,6.7,Location.AWAY,3,5,1,0,Team.MILWAUKEE_BUCKS,Outcome.WIN,1,5,12,1580,0,Team.ATLANTA_HAWKS,6,Dennis Schröder,schrode01,2015,-1.0,-1
1155,4,15,0,5,0,2015-02-25,0,9.9,Location.HOME,7,0,3,0,Team.DALLAS_MAVERICKS,Outcome.WIN,3,10,17,1266,0,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1156,3,8,0,2,0,2015-02-27,2,-4.3,Location.HOME,1,0,1,0,Team.ORLANDO_MAGIC,Outcome.WIN,2,6,3,827,0,Team.ATLANTA_HAWKS,4,Dennis Schröder,schrode01,2015,-1.0,-1
1157,10,14,6,1,0,2015-02-28,2,13.8,Location.AWAY,5,5,1,2,Team.MIAMI_HEAT,Outcome.WIN,0,-5,16,2121,2,Team.ATLANTA_HAWKS,5,Dennis Schröder,schrode01,2015,-1.0,-1
1158,8,14,2,4,0,2015-03-03,4,13.6,Location.HOME,6,2,2,0,Team.HOUSTON_ROCKETS,Outcome.WIN,2,6,16,1601,0,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1159,8,12,4,1,0,2015-03-06,1,12.6,Location.HOME,5,4,1,1,Team.CLEVELAND_CAVALIERS,Outcome.WIN,4,10,15,1453,0,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1160,6,13,4,3,1,2015-03-07,1,8.2,Location.AWAY,6,3,1,1,Team.PHILADELPHIA_76ERS,Outcome.LOSS,4,-4,16,1852,0,Team.ATLANTA_HAWKS,5,Dennis Schröder,schrode01,2015,-1.0,-1
1161,8,9,2,3,0,2015-03-09,0,13.5,Location.HOME,4,2,2,2,Team.SACRAMENTO_KINGS,Outcome.WIN,2,7,12,1111,2,Team.ATLANTA_HAWKS,2,Dennis Schröder,schrode01,2015,-1.0,-1
1162,1,10,6,1,1,2015-03-11,1,6.1,Location.AWAY,4,5,0,0,Team.DENVER_NUGGETS,Outcome.LOSS,2,-17,13,1154,0,Team.ATLANTA_HAWKS,2,Dennis Schröder,schrode01,2015,-1.0,-1
1163,6,10,4,2,0,2015-03-13,4,9.2,Location.AWAY,4,3,0,0,Team.PHOENIX_SUNS,Outcome.WIN,1,4,11,1406,2,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1164,10,16,11,5,0,2015-03-15,2,20.3,Location.AWAY,7,9,1,1,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2,2,24,2251,1,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1165,6,12,5,2,0,2015-03-16,3,6.1,Location.AWAY,3,4,0,0,Team.SACRAMENTO_KINGS,Outcome.WIN,1,0,10,1363,0,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1166,2,12,6,5,0,2015-03-18,0,-0.5,Location.AWAY,1,5,1,1,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,3,-21,8,1340,0,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1167,4,14,4,5,0,2015-03-20,3,15.3,Location.AWAY,7,4,3,0,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1,9,21,1911,0,Team.ATLANTA_HAWKS,2,Dennis Schröder,schrode01,2015,-1.0,-1
1168,5,13,0,4,1,2015-03-22,2,16.2,Location.HOME,8,0,2,1,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1,2,18,1412,1,Team.ATLANTA_HAWKS,2,Dennis Schröder,schrode01,2015,-1.0,-1
1169,3,13,2,6,0,2015-03-25,1,3.1,Location.AWAY,4,1,2,2,Team.ORLANDO_MAGIC,Outcome.WIN,2,-4,11,1211,0,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1170,11,10,6,2,0,2015-03-27,3,12.6,Location.HOME,3,6,0,0,Team.MIAMI_HEAT,Outcome.WIN,3,11,12,1954,1,Team.ATLANTA_HAWKS,2,Dennis Schröder,schrode01,2015,-1.0,-1
1171,11,12,4,3,0,2015-03-28,2,17.5,Location.AWAY,5,4,3,2,Team.CHARLOTTE_HORNETS,Outcome.LOSS,2,-13,17,1506,0,Team.ATLANTA_HAWKS,2,Dennis Schröder,schrode01,2015,-1.0,-1
1172,1,2,4,1,0,2015-03-30,1,3.6,Location.HOME,0,4,0,0,Team.MILWAUKEE_BUCKS,Outcome.WIN,0,12,4,346,0,Team.ATLANTA_HAWKS,0,Dennis Schröder,schrode01,2015,-1.0,-1
1173,4,6,2,2,0,2015-04-07,1,3.0,Location.HOME,2,2,0,1,Team.PHOENIX_SUNS,Outcome.WIN,1,0,6,929,0,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1174,3,9,0,4,0,2015-04-08,1,4.5,Location.AWAY,4,0,1,0,Team.BROOKLYN_NETS,Outcome.WIN,3,-9,9,966,0,Team.ATLANTA_HAWKS,1,Dennis Schröder,schrode01,2015,-1.0,-1
1175,5,10,0,2,0,2015-04-10,2,10.1,Location.HOME,6,0,2,0,Team.CHARLOTTE_HORNETS,Outcome.WIN,1,8,14,1155,0,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1176,3,16,3,3,0,2015-04-12,5,4.9,Location.AWAY,6,2,0,1,Team.WASHINGTON_WIZARDS,Outcome.LOSS,3,-7,14,1723,0,Team.ATLANTA_HAWKS,3,Dennis Schröder,schrode01,2015,-1.0,-1
1177,0,13,1,3,0,2015-04-15,2,13.7,Location.AWAY,9,1,2,0,Team.CHICAGO_BULLS,Outcome.LOSS,1,-3,21,1001,0,Team.ATLANTA_HAWKS,2,Dennis Schröder,schrode01,2015,-1.0,-1
1178,2,9,2,0,0,2014-10-29,3,5.7,Location.HOME,5,0,0,3,Team.PHILADELPHIA_76ERS,Outcome.WIN,4,-11,10,1484,2,Team.INDIANA_PACERS,4,Luis Scola,scolalu01,2015,1.0,4500
1179,1,3,0,0,0,2014-10-31,2,-1.7,Location.HOME,1,0,0,3,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1,-23,2,1113,0,Team.INDIANA_PACERS,5,Luis Scola,scolalu01,2015,1.0,4800
1180,0,9,3,0,0,2014-11-01,6,8.3,Location.AWAY,5,2,0,4,Team.ATLANTA_HAWKS,Outcome.LOSS,4,-11,12,1566,1,Team.INDIANA_PACERS,3,Luis Scola,scolalu01,2015,1.0,4900
1181,1,4,0,0,0,2014-11-04,8,1.8,Location.HOME,1,0,0,1,Team.MILWAUKEE_BUCKS,Outcome.LOSS,4,-14,2,1083,2,Team.INDIANA_PACERS,2,Luis Scola,scolalu01,2015,1.0,4400
1182,3,6,0,0,1,2014-11-05,7,7.7,Location.AWAY,3,0,0,0,Team.WASHINGTON_WIZARDS,Outcome.LOSS,3,-3,6,1362,1,Team.INDIANA_PACERS,0,Luis Scola,scolalu01,2015,1.0,4300
1183,1,12,0,1,0,2014-11-07,7,9.7,Location.AWAY,6,0,1,1,Team.BOSTON_CELTICS,Outcome.LOSS,2,7,13,1744,0,Team.INDIANA_PACERS,0,Luis Scola,scolalu01,2015,1.0,4300
1184,0,4,4,0,0,2014-11-08,7,0.2,Location.HOME,1,3,0,1,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2,-5,5,1658,0,Team.INDIANA_PACERS,4,Luis Scola,scolalu01,2015,1.0,4100
1185,3,10,0,0,1,2014-11-10,7,7.4,Location.HOME,4,0,0,1,Team.UTAH_JAZZ,Outcome.WIN,2,-2,8,1481,0,Team.INDIANA_PACERS,0,Luis Scola,scolalu01,2015,1.0,4400
1186,3,5,0,0,0,2014-11-12,5,6.1,Location.AWAY,3,0,0,0,Team.MIAMI_HEAT,Outcome.WIN,3,8,6,1103,0,Team.INDIANA_PACERS,0,Luis Scola,scolalu01,2015,1.0,4300
1187,0,5,2,0,1,2014-11-14,0,3.1,Location.HOME,3,0,0,1,Team.DENVER_NUGGETS,Outcome.LOSS,3,-4,6,817,0,Team.INDIANA_PACERS,0,Luis Scola,scolalu01,2015,1.0,4100
1188,0,12,4,0,2,2014-11-15,9,18.7,Location.AWAY,10,1,0,2,Team.CHICAGO_BULLS,Outcome.WIN,3,2,21,1805,1,Team.INDIANA_PACERS,2,Luis Scola,scolalu01,2015,1.0,4200
1189,0,9,4,1,0,2014-11-19,3,14.2,Location.HOME,6,3,0,4,Team.CHARLOTTE_HORNETS,Outcome.WIN,3,15,15,1770,1,Team.INDIANA_PACERS,0,Luis Scola,scolalu01,2015,1.0,4500
1190,2,4,2,0,1,2014-11-22,7,0.5,Location.HOME,0,1,0,3,Team.PHOENIX_SUNS,Outcome.LOSS,4,-11,1,1591,0,Team.INDIANA_PACERS,2,Luis Scola,scolalu01,2015,1.0,4900
1191,2,11,6,3,1,2014-11-24,9,12.1,Location.AWAY,4,5,1,2,Team.DALLAS_MAVERICKS,Outcome.WIN,4,11,14,2016,2,Team.INDIANA_PACERS,2,Luis Scola,scolalu01,2015,1.0,4900
1192,1,12,6,0,0,2014-11-26,5,6.5,Location.AWAY,5,3,0,1,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2,-6,13,1565,1,Team.INDIANA_PACERS,2,Luis Scola,scolalu01,2015,1.0,5300
1193,2,8,2,0,0,2014-11-28,5,4.2,Location.HOME,2,1,0,3,Team.ORLANDO_MAGIC,Outcome.WIN,4,1,5,1329,3,Team.INDIANA_PACERS,2,Luis Scola,scolalu01,2015,0.0,5300
1194,3,8,2,1,0,2014-11-29,4,9.6,Location.AWAY,4,2,0,1,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1,1,10,867,0,Team.INDIANA_PACERS,0,Luis Scola,scolalu01,2015,0.0,5100
1195,2,7,1,0,1,2014-12-02,5,8.5,Location.AWAY,4,0,0,0,Team.PHOENIX_SUNS,Outcome.LOSS,1,11,8,1140,1,Team.INDIANA_PACERS,0,Luis Scola,scolalu01,2015,0.0,5000
1196,1,8,2,0,0,2014-12-04,2,6.6,Location.AWAY,4,2,0,1,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1,-8,10,996,0,Team.INDIANA_PACERS,1,Luis Scola,scolalu01,2015,0.0,5000
1197,2,11,3,0,0,2014-12-05,5,9.7,Location.AWAY,4,3,0,3,Team.SACRAMENTO_KINGS,Outcome.LOSS,3,6,11,1058,1,Team.INDIANA_PACERS,0,Luis Scola,scolalu01,2015,0.0,5100
1198,2,12,1,1,0,2014-12-08,5,7.7,Location.HOME,6,0,0,4,Team.ATLANTA_HAWKS,Outcome.LOSS,4,-4,12,1272,0,Team.INDIANA_PACERS,2,Luis Scola,scolalu01,2015,0.0,4800
1199,3,10,2,0,0,2014-12-10,12,11.9,Location.HOME,5,2,0,2,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,3,21,12,1328,1,Team.INDIANA_PACERS,2,Luis Scola,scolalu01,2015,0.0,4700
1200,1,7,4,0,0,2014-12-12,4,6.1,Location.AWAY,2,4,0,1,Team.TORONTO_RAPTORS,Outcome.LOSS,1,-11,8,1041,0,Team.INDIANA_PACERS,0,Luis Scola,scolalu01,2015,0.0,4600
1201,0,5,5,0,0,2014-12-13,4,11.0,Location.HOME,3,4,0,1,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,3,-12,10,908,3,Team.INDIANA_PACERS,0,Luis Scola,scolalu01,2015,0.0,4600
